season,team,source,metric,value,basis_year,definition,preseason_knowable
2026,MIN,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,317.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,NYJ,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,310.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,SEA,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,304.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,PHI,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,297.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,CIN,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,296.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,IND,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,290.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,WAS,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,283.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,DEN,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,282.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,BUF,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,278.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,CLE,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,270.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,CAR,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,269.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,LAC,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,268.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,NYG,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,267.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,HOU,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,266.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,ARI,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,264.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,SF,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,260.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,DAL,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,256.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,BAL,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,256.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,NE,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,255.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,LA,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,250.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,JAX,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,249.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,PIT,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,248.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,LV,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,241.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,TEN,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,221.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,KC,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,217.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,SF,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,339.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,KC,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,327.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,NE,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,318.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,DEN,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,316.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,LAC,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,313.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,BUF,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,308.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,TEN,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,304.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,NYJ,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,302.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,LV,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,298.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,NO,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,298.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,LA,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,297.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,DET,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,294.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,CAR,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,284.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,SEA,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,277.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,WAS,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,276.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,CIN,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,273.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,TB,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,273.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,JAX,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,272.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,PIT,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,272.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,CHI,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,271.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,DAL,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,270.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,MIA,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,266.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,IND,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,265.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,BAL,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,261.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,GB,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,261.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,ARI,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,257.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,HOU,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,253.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,PHI,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,252.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,CLE,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,252.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,MIN,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,251.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,NYG,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,250.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,ATL,fantasynerds.com/nfl/strength-of-schedule/RB (retr. 2026-08-09),fn_sos_score_rb,226.0,undisclosed,"Same proprietary score for RB, higher = easier.",UNCLEAR
2026,PHI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,1.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,2.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SEA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,3.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DET,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,4.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,5.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ATL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,6.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LAC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,7.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CLE,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,8.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYG,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,9.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,10.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,11.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYJ,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,12.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BUF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,13.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,14.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,KC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,15.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,JAX,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,16.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,GB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,17.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NO,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,18.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,19.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,IND,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,20.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,HOU,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,21.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ARI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,22.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,23.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,24.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,25.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LV,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,26.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,27.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NE,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,28.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,WAS,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,29.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,PIT,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,30.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CHI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,31.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CAR,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_passing_rank,32.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,1.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ATL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,2.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LAC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,3.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ARI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,4.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NO,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,5.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,JAX,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,6.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,7.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,PIT,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,8.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,IND,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,9.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LV,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,10.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BUF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,11.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
