rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb,k,obs_pick,price,exp_pick,tier,order,BOARD
100,Justin Herbert,LAC,QB,108.5,15,110,10,109.68,95.29858764645076,95.29858764645076,6,,17.772,2.9077,17.634423450195044,8.540768288565792,,16.47511841820226,0.6585862260778834,17.68139397926714,,,,17.68139397926714,17.68139397926714,,,,,5.624832354972209,theta_star,17.68139397926714,0.0,17.68139397926714,0.0,17.68139397926714,1.6770259918934185,15.166228061514008,2.515165917753132,54.0,0.852,9.34,0.2407407407407407,True,10.125,10.6175,top70,-0.7850000000000001,2.436665917753132,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,justin herbert,,109.09,102.0,,99.0,100.0
101,Matthew Stafford,LAR,QB,83.6,9,85,-16,79.04,69.67356531621753,69.67356531621753,12,,17.5954,2.9985,17.634423450195044,8.540768288565792,,15.976222052561852,0.6516387953933107,17.62082919407719,,,,17.62082919407719,17.62082919407719,,,,,5.5654959592944016,theta_star,17.62082919407719,0.0,17.62082919407719,0.0,17.62082919407719,1.6681570608450516,15.166228061514008,2.454601132563182,54.0,0.889,9.705,0.1851851851851851,True,10.125,10.6175,top70,-0.4199999999999999,2.412601132563182,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,matthew stafford,,81.32,76.0,,99.0,101.0
102,Caleb Williams,CHI,QB,106.4,14,109,7,92.7,79.10274419252515,79.10274419252515,2,,17.4686,1.8,17.634423450195044,8.540768288565792,,26.61372323589262,0.7570504388429674,17.59413671574061,,,,17.59413671574061,17.59413671574061,,,,,6.465792380914832,theta_star,17.59413671574061,-3.552713678800501e-15,17.594136715740607,0.0,17.594136715740607,1.7980256367631178,15.166228061514008,2.4279086542266004,36.0,0.944,9.82,0.1944444444444444,True,10.125,10.6175,top70,-0.3049999999999997,2.3974086542266004,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,caleb williams,,99.55000000000001,89.0,,99.0,102.0
103,Stefon Diggs,WAS,WR,91.4,43,93,-10,140.67,119.44739385910852,119.44739385910852,11,161.0,14.326596684444326,2.9970717423133237,10.169649826735766,10.782394134943546,43.140579588937385,14.394243214090976,0.5717301724824253,11.949944740486334,32.75564681724846,-0.1377482116623204,12.25418573370898,11.062393660069375,11.062393660069375,,,,,6.164620058544764,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.7556508847924128,7.920755406757527,2.248894419978239,54.0,0.778,5.375,0.4814814814814814,True,4.65,4.6875,top70,0.7249999999999996,2.3213944199782386,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,stefon diggs,,116.035,109.0,5.0,99.0,103.0
104,Keenan Allen,IND,WR,131.3,60,130,26,,,131.3,13,169.0,13.188273211033987,2.9992676675210546,10.169649826735766,10.782394134943546,43.140579588937385,14.383704414282503,0.5715508260506617,11.462976522202496,34.34633812457221,-0.2085117324990166,10.663568888469715,10.381269040733509,10.381269040733509,,,,,6.162686274630793,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.755375497526212,7.920755406757527,2.248894419978239,54.0,0.833,5.375,0.4259259259259259,True,4.65,4.6875,top70,0.7249999999999996,2.3213944199782386,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,keenan allen,,131.3,123.0,5.0,99.0,103.0
105,Trevor Lawrence,JAX,QB,90.4,10,91,-14,95.89,79.10274419252515,79.10274419252515,5,,17.6313,2.8182,17.634423450195044,8.540768288565792,,16.99833291626099,0.6655807023094602,17.633378908174446,,,,17.633378908174446,17.633378908174446,,,,,5.684570555765986,theta_star,17.633378908174446,0.0,17.633378908174446,0.0,17.633378908174446,1.6859078497601798,15.166228061514008,2.4671508466604397,54.0,0.796,8.145,0.2592592592592592,True,10.125,10.6175,top70,-1.9800000000000004,2.26915084666044,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,trevor lawrence,,93.14500000000001,86.0,,99.0,105.0
106,KC Concepcion,CLE,WR,121.0,54,121,15,150.64,135.10610400190234,135.10610400190234,0,0.0,,0.0,10.169649826735766,11.422710913543565,36.420213460414466,inf,1.0,10.169649826735766,21.93566050650239,0.0964228440312605,,10.169649826735766,10.169649826735766,,,,,11.422710913543565,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,2.3898442327423313,7.920755406757527,2.248894419978239,,,,,False,4.65,4.6875,top70,0.0,2.248894419978239,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,kc concepcion,,135.82,126.0,5.0,99.0,106.0
107,De'Zhaun Stribling,SF,WR,137.4,63,135,28,,,137.4,0,0.0,,0.0,10.169649826735766,11.422710913543565,36.420213460414466,inf,1.0,10.169649826735766,23.704312114989733,0.0705520154020128,,10.169649826735766,10.169649826735766,,,,,11.422710913543565,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,2.3898442327423313,7.920755406757527,2.248894419978239,,,,,False,4.65,4.6875,top70,0.0,2.248894419978239,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,dezhaun stribling,,137.4,127.0,5.0,99.0,106.0
108,Jayden Higgins,HOU,WR,129.4,59,128,20,159.3,135.59999999999994,135.59999999999994,1,12.0,9.333333333333334,1.0,10.169649826735766,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,10.009787337039535,23.71252566735113,0.0703778104428004,10.84727021156722,10.299177442946425,10.299177442946425,,,,,7.594752425403894,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.9486857655101677,7.920755406757527,2.248894419978239,18.0,0.944,1.8,0.5555555555555556,False,4.65,4.6875,top70,0.0,2.248894419978239,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jayden higgins,,144.35000000000002,137.0,5.0,99.0,106.0
109,Blake Corum,LAR,RB,120.9,41,120,11,140.54,119.44739385910852,119.44739385910852,2,29.0,5.711601307189543,1.8,8.801446416016189,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,7.726650624510651,25.765913757700204,-0.0289101826949283,7.609916854776331,8.386975491821104,8.386975491821104,,,,,7.660530072142535,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,1.4,10.20144641601619,1.9571062914597328,7.4745791409013185,2.726867275114871,36.0,0.889,1.25,0.8611111111111112,True,6.1125,6.1125,top70,-4.8625,2.2406172751148707,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,blake corum,,130.72,121.0,7.0,99.0,109.0
110,Deebo Samuel Sr.,SF,WR,110.8,51,114,4,136.19,119.44739385910852,119.44739385910852,7,91.0,12.921640218049667,2.953488372093023,10.169649826735766,10.782394134943546,43.140579588937385,14.606652931687462,0.5753131613547278,11.338383926005031,30.628336755646817,-0.0821456739581176,11.826545333431085,10.873311541439756,10.873311541439756,,,,,6.203253256747046,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.7611435570030975,7.920755406757527,2.248894419978239,54.0,0.852,4.125,0.4629629629629629,True,4.65,4.6875,top70,-0.5250000000000004,2.1963944199782386,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,deebo samuel sr,,123.495,118.0,5.0,99.0,110.0
111,Jerry Jeudy,CLE,WR,125.6,56,124,13,161.59,141.0899819977556,141.0899819977556,6,89.0,9.693316437686187,2.9076923076923076,10.169649826735766,10.782394134943546,43.140579588937385,14.836707266036669,0.579126763028035,9.969173851408645,27.356605065023956,-0.0463150151540921,9.856310212291778,10.037773568933178,10.037773568933178,,,,,6.244373013062324,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.766970997648564,7.920755406757527,2.248894419978239,54.0,0.926,4.05,0.4629629629629629,True,4.65,4.6875,top70,-0.6000000000000005,2.1888944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jerry jeudy,,143.595,135.0,5.0,99.0,111.0
112,Romeo Doubs,NE,WR,114.0,52,115,3,152.2,135.10610400190234,135.10610400190234,4,57.0,10.225299145299145,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.191807658095335,26.38466803559206,-0.0264293193790428,10.458028481795132,10.284473256230738,10.284473256230738,,,,,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8012744743398634,7.920755406757527,2.248894419978239,54.0,0.852,3.0999999999999996,0.4814814814814814,True,4.65,4.6875,top70,-1.5500000000000007,2.0938944199782386,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,romeo doubs,,133.1,124.0,5.0,99.0,112.0
113,Khalil Shakir,BUF,WR,100.9,48,102,-11,136.94,119.44739385910852,119.44739385910852,4,47.0,10.499047619047618,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.300805803496711,26.576317590691307,-0.0326755329637472,10.59063502434217,10.337273065514776,10.337273065514776,,,,,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8012744743398634,7.920755406757527,2.248894419978239,54.0,0.87,2.2,0.4814814814814814,True,4.65,4.6875,top70,-2.45,2.0038944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,khalil shakir,,118.92,112.0,5.0,99.0,113.0
114,Xavier Worthy,KC,WR,106.3,50,108,-6,137.09,119.44739385910852,119.44739385910852,2,29.0,9.535897435897436,1.8,10.169649826735766,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,9.97300264879298,23.34839151266256,0.0778993900419299,11.07584692574339,10.450833937053778,10.450833937053778,,,,,7.436722530772208,pi_market (market-anchored),10.169649826735766,1.7763568394002505e-15,10.169649826735768,0.0,10.169649826735768,1.9283052832438392,7.920755406757527,2.248894419978241,36.0,0.833,1.6,0.5,True,4.65,4.6875,top70,-3.0500000000000003,1.9438944199782404,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,xavier worthy,,121.695,115.0,5.0,99.0,114.0
115,Brock Purdy,SF,QB,80.1,8,82,-33,105.49,88.557584133917,88.557584133917,4,,18.729,2.6471,17.634423450195044,8.540768288565792,,18.09705029073579,0.6793743352842625,17.985372784058516,,,,17.985372784058516,17.985372784058516,,,,,5.802378778861292,theta_star,17.985372784058516,0.0,17.985372784058516,0.0,17.985372784058516,1.7032878175548154,15.166228061514008,2.819144722544509,54.0,0.741,0.54,0.3703703703703703,True,10.125,10.6175,top70,-9.585,1.860644722544509,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,brock purdy,,92.79499999999999,85.0,,99.0,115.0
116,Jalen Coker,CAR,WR,121.3,55,123,7,160.38,141.0899819977556,141.0899819977556,2,19.0,9.254074074074074,1.8,10.169649826735766,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,9.885555611776514,24.83778234086242,0.0406515917339605,10.470113442963624,10.262880752661795,10.262880752661795,,,,,7.436722530772208,pi_market (market-anchored),10.169649826735766,1.7763568394002505e-15,10.169649826735768,0.0,10.169649826735768,1.9283052832438392,7.920755406757527,2.248894419978241,36.0,0.611,0.0,0.7777777777777778,True,4.65,4.6875,top70,-4.65,1.7838944199782405,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jalen coker,,140.84,130.0,5.0,99.0,116.0
117,Rashid Shaheed,SEA,WR,128.9,58,127,10,158.24,135.10610400190234,135.10610400190234,4,43.0,11.045492063492064,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.518383020252475,28.00273785078713,-0.0484428026574889,10.819900158865073,10.428559325949436,10.428559325949436,,,,,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8012744743398634,7.920755406757527,2.248894419978239,54.0,0.722,0.0,0.5925925925925926,True,4.65,4.6875,top70,-4.65,1.7838944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,rashid shaheed,,143.57,134.0,5.0,99.0,117.0
118,Chris Godwin Jr.,TB,WR,80.2,39,83,-35,147.64,119.44739385910852,119.44739385910852,9,115.0,13.492600492251697,2.9883040935672516,10.169649826735766,10.782394134943546,43.140579588937385,14.436475752853802,0.5724473704445884,11.590386121660009,30.510609171800137,-0.0797102583860643,12.26923845932204,11.06733446758268,11.06733446758268,,,,,6.172353169645584,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.756751714051474,7.920755406757527,2.248894419978239,54.0,0.611,0.0,0.5185185185185185,True,4.65,4.6875,top70,-4.65,1.7838944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,chris godwin,,113.91999999999999,107.0,5.0,99.0,117.0
119,Jayden Reed,GB,WR,94.3,44,95,-24,140.82,119.44739385910852,119.44739385910852,3,37.0,11.0,2.3333333333333335,10.169649826735766,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,10.475519028155407,26.34360027378508,-0.0249453094974622,11.039135223037364,10.489934945443366,10.489934945443366,,,,,6.810573101316178,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.84534185197705,7.920755406757527,2.248894419978239,54.0,0.704,0.0,0.5185185185185185,True,4.65,4.6875,top70,-4.65,1.7838944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jayden reed,,117.56,111.0,5.0,99.0,117.0
120,Tyler Warren,IND,TE,65.8,4,67,-53,47.06,49.702296406664395,49.702296406664395,1,,11.0882,1.0,11.629775407394895,8.982491813344657,,23.854679408424037,0.7264535439828048,11.481629374035952,,,,11.481629374035952,11.481629374035952,,,,,6.525363011600756,theta_star,11.481629374035952,0.0,11.481629374035952,0.0,11.481629374035952,1.806289430241006,9.786079490785122,1.6955498832508304,18.0,0.944,7.0,0.3888888888888889,False,6.5875,3.725,top70,0.0,1.6955498832508304,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tyler warren,,56.43,53.0,,99.0,120.0
121,George Kittle,SF,TE,121.0,11,121,0,98.1,88.557584133917,88.557584133917,9,,14.7134,2.9883,10.059453965152493,6.695175531217138,,9.36479863460861,0.5831141780125713,11.99961808337503,,,,11.99961808337503,11.99961808337503,,,,,3.904051776535561,theta_star,11.99961808337503,1.7763568394002505e-15,11.999618083375031,0.0,11.999618083375031,1.3971492004320014,9.786079490785122,2.21353859258991,54.0,0.778,1.25,0.4444444444444444,True,6.5875,3.725,top70,-5.3375,1.6797885925899094,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,george kittle,,109.55,103.0,,99.0,121.0
122,Colston Loveland,CHI,TE,60.8,3,62,-60,45.37,49.702296406664395,49.702296406664395,1,,11.0067,1.0,11.629775407394895,8.982491813344657,,23.854679408424037,0.7264535439828048,11.45933533787055,,,,11.45933533787055,11.45933533787055,,,,,6.525363011600756,theta_star,11.45933533787055,0.0,11.45933533787055,0.0,11.45933533787055,1.806289430241006,9.786079490785122,1.6732558470854286,18.0,0.889,3.425,0.6111111111111112,False,6.5875,3.725,top70,0.0,1.6732558470854286,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,colston loveland,,53.084999999999994,50.0,,99.0,122.0
123,Jayden Daniels,WAS,QB,71.3,6,72,-51,51.08,51.063132301542794,51.063132301542794,2,,18.1876,1.8,17.634423450195044,8.540768288565792,,26.61372323589262,0.7570504388429674,17.76881745021252,,,,17.76881745021252,17.76881745021252,,,,,6.465792380914832,theta_star,17.76881745021252,0.0,17.76881745021252,0.0,17.76881745021252,1.7980256367631178,15.166228061514008,2.6025893886985134,36.0,0.667,0.0,0.4166666666666667,True,10.125,10.6175,top70,-10.125,1.5900893886985137,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jayden daniels,,61.19,57.0,,99.0,123.0
124,Travis Kelce,KC,TE,99.6,8,100,-24,101.97,88.557584133917,88.557584133917,12,,12.8195,2.9985,10.353369451689588,6.695175531217138,,9.3329423911292,0.5822856081010764,11.38350767402043,,,,11.38350767402043,11.38350767402043,,,,,3.8985043555382206,theta_star,11.38350767402043,1.7763568394002505e-15,11.383507674020432,0.0,11.383507674020432,1.396156215388919,9.786079490785122,1.5974281832353103,54.0,0.889,5.875,0.3518518518518518,True,6.5875,3.725,top70,-0.7125000000000004,1.5261781832353103,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,travis kelce,,100.785,90.0,,99.0,124.0
125,Pat Bryant,DEN,WR,151.1,71,154,29,,,151.1,1,11.0,6.8,1.0,9.338003994797472,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,8.852862734678778,23.72621492128679,0.0700879133196302,8.996022491523723,9.272633988376835,9.272633988376835,,,,,7.594752425403894,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.9486857655101677,7.920755406757527,1.4172485880399446,18.0,0.722,0.0,0.8333333333333334,False,4.65,4.6875,top70,0.0,1.4172485880399446,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,pat bryant,,151.1,153.0,5.0,99.0,125.0
126,Ja'Kobi Lane,BAL,WR,157.9,76,172,46,,,157.9,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,22.072553045859,0.1013442412831887,,9.338003994797472,9.338003994797472,,,,,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.3898442327423313,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jakobi lane,,157.9,169.0,5.0,99.0,125.0
127,Malachi Fields,NYG,WR,156.0,73,164,37,,,156.0,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,24.16700889801506,0.0601990042162768,,9.338003994797472,9.338003994797472,,,,,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.3898442327423313,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,malachi fields,,156.0,163.0,5.0,99.0,125.0
