rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb,k,exp_pick,board_slot,board_rank
169,Dallas Goedert,PHI,TE,105.3,9,108,-61,101.74,88.557584133917,105.3,vet,8,,11.7846,2.9767,10.353369451689588,6.695175531217138,,9.401292625995536,0.5840593435885442,10.948676425429948,,,,10.948676425429948,10.948676425429948,,,,,3.9103798259727647,theta_star,10.948676425429948,0.0,10.948676425429948,0.0,10.948676425429948,1.398281056507018,9.786079490785122,1.1625969346448262,54.0,0.722,0.0,0.5370370370370371,True,7.025,3.725,top70,-7.025,0.460096934644826,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,dallas goedert,108.0,99.89999999999999,112
170,Tucker Kraft,GB,TE,110.6,10,113,-57,100.26,88.557584133917,110.6,vet,3,,12.4089,2.3333,10.059453965152493,6.695175531217138,,11.993668949471097,0.6417555115226373,10.901130058111605,,,,10.901130058111605,10.901130058111605,,,,,4.2966657977701,theta_star,10.901130058111605,0.0,10.901130058111605,0.0,10.901130058111605,1.46571924285828,9.786079490785122,1.1150505673264828,54.0,0.722,0.0,0.6481481481481481,True,7.025,3.725,top70,-7.025,0.4125505673264826,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tucker kraft,113.0,103.8076923076923,113
106,Jerry Jeudy,CLE,WR,133.6,60,131,25,161.59,141.0899819977556,133.6,vet,6,89.0,9.693316437686187,2.9076923076923076,10.169649826735766,10.782394134943546,43.140579588937385,14.836707266036669,0.579126763028035,9.969173851408645,27.356605065023956,-0.0463150151540921,9.856310212291778,10.037773568933178,10.037773568933178,,,,,6.244373013062324,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.766970997648564,7.920755406757527,2.248894419978239,54.0,0.926,4.05,0.4629629629629629,True,4.65,4.6875,top70,-0.6000000000000005,2.1888944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jerry jeudy,131.0,104.0,114
107,Jared Goff,DET,QB,105.4,13,109,2,139.68,119.44739385910852,105.4,vet,10,,17.6182,2.9941,17.634423450195044,8.540768288565792,,15.999700018238109,0.6519720739722866,17.628777236470647,,,,17.628777236470647,17.628777236470647,,,,,5.568342414412976,theta_star,17.628777236470647,0.0,17.628777236470647,0.0,17.628777236470647,1.6685835931131794,15.166228061514008,2.4625491749566404,54.0,0.944,11.02,0.1111111111111111,True,14.445,10.6175,top70,-3.4250000000000007,2.12004917495664,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jared goff,109.0,105.0,115
108,Romeo Doubs,NE,WR,111.1,52,114,6,152.2,135.10610400190234,111.1,vet,4,57.0,10.225299145299145,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.191807658095335,26.38466803559206,-0.0264293193790428,10.458028481795132,10.284473256230738,10.284473256230738,,,,,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8012744743398634,7.920755406757527,2.248894419978239,54.0,0.852,3.0999999999999996,0.4814814814814814,True,4.65,4.6875,top70,-1.5500000000000007,2.0938944199782386,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,romeo doubs,114.0,106.0,116
109,Justin Herbert,LAC,QB,108.5,15,112,3,109.68,95.29858764645076,108.5,vet,6,,17.772,2.9077,17.634423450195044,8.540768288565792,,16.47511841820226,0.6585862260778834,17.68139397926714,,,,17.68139397926714,17.68139397926714,,,,,5.624832354972209,theta_star,17.68139397926714,0.0,17.68139397926714,0.0,17.68139397926714,1.6770259918934185,15.166228061514008,2.515165917753132,54.0,0.852,9.34,0.2407407407407407,True,14.445,10.6175,top70,-5.105,2.004665917753132,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,justin herbert,112.0,107.0,117
110,Matthew Stafford,LAR,QB,83.6,9,86,-24,79.04,69.67356531621753,83.6,vet,12,,17.5954,2.9985,17.634423450195044,8.540768288565792,,15.976222052561852,0.6516387953933107,17.62082919407719,,,,17.62082919407719,17.62082919407719,,,,,5.5654959592944016,theta_star,17.62082919407719,0.0,17.62082919407719,0.0,17.62082919407719,1.6681570608450516,15.166228061514008,2.454601132563182,54.0,0.889,9.705,0.1851851851851851,True,14.445,10.6175,top70,-4.74,1.980601132563182,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,matthew stafford,86.0,108.0,118
111,Tre Tucker,LV,WR,136.2,62,133,22,168.28,155.6492201029886,136.2,vet,3,40.0,8.81845738295318,2.3333333333333335,10.169649826735766,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,9.671922281115664,25.4839151266256,0.0138540065475646,9.864445486394049,10.057224237079842,10.057224237079842,,,,,6.810573101316178,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.84534185197705,7.920755406757527,2.248894419978239,54.0,0.87,1.825,0.7037037037037037,True,4.65,4.6875,top70,-2.825,1.9663944199782388,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tre tucker,133.0,109.0,119
112,Caleb Williams,CHI,QB,106.4,14,110,-2,92.7,79.10274419252515,106.4,vet,2,,17.4686,1.8,17.634423450195044,8.540768288565792,,26.61372323589262,0.7570504388429674,17.59413671574061,,,,17.59413671574061,17.59413671574061,,,,,6.465792380914832,theta_star,17.59413671574061,-3.552713678800501e-15,17.594136715740607,0.0,17.594136715740607,1.7980256367631178,15.166228061514008,2.4279086542266004,36.0,0.944,9.82,0.1944444444444444,True,14.445,10.6175,top70,-4.625,1.9654086542266005,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,caleb williams,111.0,110.0,120
113,Blake Corum,LAR,RB,121.7,40,123,10,140.54,119.44739385910852,121.7,vet,2,29.0,5.711601307189543,1.8,8.514685960281549,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,7.539639159465983,25.765913757700204,-0.0289101826949283,7.609916854776331,8.199964026776437,8.199964026776437,,,,,7.660530072142535,pi_market (market-anchored),8.514685960281549,0.0,8.514685960281549,1.4,9.914685960281547,1.9571062914597328,7.4745791409013185,2.4401068193802304,36.0,0.889,1.25,0.8611111111111112,True,6.075,6.0,top70,-4.825,1.9576068193802303,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,blake corum,123.0,111.0,121
125,George Kittle,SF,TE,121.0,11,122,-3,98.1,88.557584133917,121.0,vet,9,,14.7134,2.9883,10.059453965152493,6.695175531217138,,9.36479863460861,0.5831141780125713,11.99961808337503,,,,11.99961808337503,11.99961808337503,,,,,3.904051776535561,theta_star,11.99961808337503,1.7763568394002505e-15,11.999618083375031,0.0,11.999618083375031,1.3971492004320014,9.786079490785122,2.21353859258991,54.0,0.778,1.25,0.4444444444444444,True,7.025,3.725,top70,-5.775,1.6360385925899092,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,george kittle,122.0,111.61111111111111,122
114,Calvin Ridley,TEN,WR,130.2,59,129,15,167.2,155.6492201029886,130.2,vet,7,87.0,10.44904052834523,2.6458381583213675,10.169649826735766,10.782394134943546,43.140579588937385,16.305071212786352,0.6019415623969713,10.280863652899242,31.698836413415467,-0.1068300664925248,9.757545602756238,10.005608263208869,10.005608263208869,,,,,6.490371171967857,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8014398646593588,7.920755406757527,2.248894419978239,54.0,0.759,1.05,0.5555555555555556,True,4.65,4.6875,top70,-3.6000000000000005,1.8888944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,calvin ridley,129.0,112.0,123
115,Trevor Lawrence,JAX,QB,90.4,10,94,-21,95.89,79.10274419252515,90.4,vet,5,,17.6313,2.8182,17.634423450195044,8.540768288565792,,16.99833291626099,0.6655807023094602,17.633378908174446,,,,17.633378908174446,17.633378908174446,,,,,5.684570555765986,theta_star,17.633378908174446,0.0,17.633378908174446,0.0,17.633378908174446,1.6859078497601798,15.166228061514008,2.4671508466604397,54.0,0.796,8.145,0.2592592592592592,True,14.445,10.6175,top70,-6.300000000000001,1.8371508466604396,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,trevor lawrence,94.0,113.0,124
116,Jordan Mason,MIN,RB,122.3,41,124,8,156.93,135.10610400190234,122.3,vet,4,43.0,8.030836940836942,2.6470588235294117,8.514685960281549,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,8.301993669019406,27.274469541409992,-0.0748918561267533,8.301854943709555,8.421128848977883,8.421128848977883,,,,,6.582947187996207,pi_market (market-anchored),8.514685960281549,0.0,8.514685960281549,1.4,9.914685960281547,1.814241878581272,7.4745791409013185,2.4401068193802304,54.0,0.815,0.0,0.6666666666666666,True,6.075,6.0,top70,-6.075,1.8326068193802303,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jordan mason,124.0,114.0,125
117,Tyjae Spears,TEN,RB,126.9,42,126,9,168.51,155.6492201029886,126.9,vet,3,41.0,9.145184227537168,2.3333333333333335,8.371889717425432,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,8.687998783839111,25.21286789869952,-0.0118319291400391,10.062109507273536,9.06282155880836,9.06282155880836,,,,,6.94476122963473,pi_market (market-anchored),8.371889717425432,0.0,8.371889717425432,1.4,9.771889717425433,1.8634324819583257,7.4745791409013185,2.297310576524114,54.0,0.778,1.175,0.6296296296296297,True,6.075,6.0,top70,-4.9,1.8073105765241144,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tyjae spears,126.0,115.0,126
118,Jalen Coker,CAR,WR,126.1,57,125,7,160.38,141.0899819977556,126.1,vet,2,19.0,9.254074074074074,1.8,10.169649826735766,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,9.885555611776514,24.83778234086242,0.0406515917339605,10.470113442963624,10.262880752661795,10.262880752661795,,,,,7.436722530772208,pi_market (market-anchored),10.169649826735766,1.7763568394002505e-15,10.169649826735768,0.0,10.169649826735768,1.9283052832438392,7.920755406757527,2.248894419978241,36.0,0.611,0.0,0.7777777777777778,True,4.65,4.6875,top70,-4.65,1.7838944199782405,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jalen coker,125.0,116.0,127
119,Ricky Pearsall,SF,WR,118.3,54,118,-1,,,118.3,vet,2,18.0,10.025925925925923,1.8,10.169649826735766,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.12505370385598,25.976728268309376,-0.0095608293501602,10.493790862572205,10.270227624743548,10.270227624743548,,,,,7.436722530772208,pi_market (market-anchored),10.169649826735766,1.7763568394002505e-15,10.169649826735768,0.0,10.169649826735768,1.9283052832438392,7.920755406757527,2.248894419978241,36.0,0.556,0.0,0.7222222222222222,True,4.65,4.6875,top70,-4.65,1.7838944199782405,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,ricky pearsall,118.0,116.0,128
122,Rashid Shaheed,SEA,WR,119.0,55,119,-3,158.24,135.10610400190234,119.0,vet,4,43.0,11.045492063492064,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.518383020252475,28.00273785078713,-0.0484428026574889,10.819900158865073,10.428559325949436,10.428559325949436,,,,,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8012744743398634,7.920755406757527,2.248894419978239,54.0,0.722,0.0,0.5925925925925926,True,4.65,4.6875,top70,-4.65,1.7838944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,rashid shaheed,119.0,118.0,129
121,John Metchie III,CAR,WR,116.3,53,117,-4,,,116.3,vet,3,28.0,6.393968253968254,2.3333333333333335,10.169649826735766,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,8.778833343929112,26.12183436002738,-0.0160303317990018,7.774683060809656,9.287435797393604,9.287435797393604,,,,,6.810573101316178,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.84534185197705,7.920755406757527,2.248894419978239,54.0,0.685,0.0,0.925925925925926,True,4.65,4.6875,top70,-4.65,1.7838944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,john metchie,117.0,118.0,130
120,Jauan Jennings,MIN,WR,140.9,64,140,20,,,140.9,vet,5,63.0,10.97600358422939,2.8181818181818183,10.169649826735766,10.782394134943546,43.140579588937385,15.307947596074555,0.5867285202276731,10.502892837315134,29.144421629021217,-0.0564583567377274,10.68309908218552,10.381843760323486,10.381843760323486,,,,,6.326338155306967,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.778530032823029,7.920755406757527,2.248894419978239,54.0,0.796,0.0,0.5740740740740741,True,4.65,4.6875,top70,-4.65,1.7838944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jauan jennings,140.0,118.0,131
126,Jalen McMillan,TB,WR,143.8,65,142,16,167.38,155.6492201029886,143.8,vet,2,14.0,10.232323232323232,1.8,10.009144774160418,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.07839487027017,24.733744010951405,0.0441994483783463,11.221884993954996,10.385446221299503,10.385446221299503,,,,,7.436722530772208,pi_market (market-anchored),10.009144774160418,1.7763568394002505e-15,10.00914477416042,0.0,10.00914477416042,1.9283052832438392,7.920755406757527,2.0883893674028933,36.0,0.472,0.0,0.7777777777777778,True,4.65,4.6875,top70,-4.65,1.6233893674028932,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jalen mcmillan,142.0,121.0,132
128,Brock Purdy,SF,QB,80.1,8,82,-46,105.49,88.557584133917,80.1,vet,4,,18.729,2.6471,17.634423450195044,8.540768288565792,,18.09705029073579,0.6793743352842625,17.985372784058516,,,,17.985372784058516,17.985372784058516,,,,,5.802378778861292,theta_star,17.985372784058516,0.0,17.985372784058516,0.0,17.985372784058516,1.7032878175548154,15.166228061514008,2.819144722544509,54.0,0.741,0.54,0.3703703703703703,True,14.445,10.6175,top70,-13.905,1.428644722544509,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,brock purdy,82.0,122.0,133
130,De'Zhaun Stribling,SF,WR,156.9,71,157,27,,,156.9,rookie,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,23.704312114989733,0.0705520154020128,,9.338003994797472,9.338003994797472,,,,,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.3898442327423313,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,dezhaun stribling,157.0,123.0,134
132,Antonio Williams,WAS,WR,156.9,72,157,25,,,156.9,vet,0,0.0,,0.0,9.338003994797472,10.782394134943546,43.140579588937385,inf,1.0,9.338003994797472,28.85968514715948,-0.053466890071857,,9.338003994797472,9.338003994797472,,,,,10.782394134943546,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.321895145666955,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,antonio williams,158.0,123.0,135
131,Denzel Boston,CLE,WR,154.9,69,153,22,166.64,155.6492201029886,154.9,rookie,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,22.7378507871321,0.0897239695070045,,9.338003994797472,9.338003994797472,,,,,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.3898442327423313,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,denzel boston,153.0,123.0,136
129,Ja'Kobi Lane,BAL,WR,146.4,66,145,16,,,146.4,rookie,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,22.072553045859,0.1013442412831887,,9.338003994797472,9.338003994797472,,,,,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.3898442327423313,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jakobi lane,145.0,123.0,137
178,Mark Andrews,BAL,TE,138.6,12,136,-42,123.29,100.27302497070912,138.6,vet,8,,10.5989,2.9767,10.059453965152493,6.695175531217138,,9.401292625995536,0.5840593435885442,10.283831502985525,,,,10.283831502985525,10.283831502985525,,,,,3.9103798259727647,theta_star,10.283831502985525,0.0,10.283831502985525,0.0,10.283831502985525,1.398281056507018,9.786079490785122,0.4977520122004026,54.0,0.815,1.6,0.5370370370370371,True,7.025,3.725,top70,-5.425000000000001,-0.0447479877995974,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,mark andrews,136.0,124.79166666666667,138
202,Isaiah Likely,NYG,TE,139.2,13,138,-64,129.95,119.44739385910852,139.2,vet,4,,7.5689,2.6471,10.059453965152493,6.695175531217138,,10.571881591100038,0.612257289485432,9.09375982002146,,,,9.09375982002146,9.09375982002146,,,,,4.099170023372191,theta_star,9.09375982002146,0.0,9.09375982002146,0.0,9.09375982002146,1.4316371787873126,9.786079490785122,-0.692319670763661,54.0,0.759,0.0,0.7037037037037037,True,7.025,3.725,top70,-7.025,-1.394819670763661,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,isaiah likely,138.0,125.1,139
133,Woody Marks,HOU,RB,144.7,45,143,10,151.59,135.10610400190234,144.7,soph,1,16.0,9.06875,1.0,7.491790151433535,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,7.903603268605945,25.672826830937716,-0.0260716232626303,9.775134708679216,8.088071179484306,8.088071179484306,,,,,11.442449765890135,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,2.391908209556769,7.4745791409013185,1.417211010532216,18.0,0.889,3.175,0.6666666666666666,False,6.075,6.0,top70,0.0,1.417211010532216,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,woody marks,143.0,127.0,140
