rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,post_var,arm,value_prior,view_shift,value_post_views,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers
107,Tyler Warren,IND,TE,65.8,4,67,-40,soph,1,,11.0882,1.0,11.629775407394895,8.982491813344657,,23.854679408424037,0.7264535439828048,11.481629374035952,6.525363011600756,pi_market (market-anchored),11.629775407394895,0.0,11.629775407394895,1.806289430241006,7.866194788922053,3.763580618472842,18.0,0.944,7.0,0.3888888888888889,False,7.025,0.0,3.763580618472842,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,Jerry Jeudy,CLE,WR,133.6,60,131,23,vet,6,89.0,9.693316437686187,2.9076923076923076,10.169649826735766,10.782394134943546,43.140579588937385,14.836707266036667,0.579126763028035,9.969173851408645,6.244373013062324,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.7669709976485641,6.381994555367663,3.787655271368103,54.0,0.926,4.05,0.46296296296296297,True,4.6625,-0.6124999999999998,3.7264052713681033,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
109,Romeo Doubs,NE,WR,111.1,52,114,5,vet,4,57.0,10.225299145299145,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.191807658095337,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.8012744743398634,6.381994555367663,3.787655271368103,54.0,0.852,3.0999999999999996,0.48148148148148145,True,4.6625,-1.5625,3.631405271368103,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,Tyler Shough,NO,QB,136.7,18,135,25,soph,1,,15.796,1.0,15.693481275118744,17.020112734744988,,49.5820100337899,0.744450896949701,15.71967984330801,12.670638191565931,pi_market (market-anchored),15.693481275118744,1.7763568394002505e-15,15.693481275118746,2.517005978495674,12.103068602642296,3.5904126724764502,18.0,0.611,0.0,0.5555555555555556,False,10.125,0.0,3.5904126724764502,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
111,Tre Tucker,LV,WR,136.2,62,133,22,vet,3,40.0,8.81845738295318,2.3333333333333335,10.169649826735766,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,9.671922281115663,6.810573101316178,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.8453418519770501,6.381994555367663,3.787655271368103,54.0,0.87,1.8250000000000002,0.7037037037037037,True,4.6625,-2.8374999999999995,3.503905271368103,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,Calvin Ridley,TEN,WR,130.2,59,129,17,vet,7,87.0,10.44904052834523,2.6458381583213675,10.169649826735766,10.782394134943546,43.140579588937385,16.305071212786352,0.6019415623969713,10.280863652899242,6.490371171967857,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.8014398646593588,6.381994555367663,3.787655271368103,54.0,0.759,1.05,0.5555555555555556,True,4.6625,-3.6125,3.426405271368103,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
113,Jordan Love,GB,QB,148.4,21,147,34,vet,5,,15.2994,2.8182,15.56658179584737,8.540768288565792,,16.99833291626099,0.6655807023094602,15.477231047324397,5.684570555765986,pi_market (market-anchored),15.56658179584737,0.0,15.56658179584737,1.6859078497601798,12.103068602642296,3.463513193205074,54.0,0.87,8.945,0.24074074074074073,True,10.125,-1.1799999999999997,3.345513193205074,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,C.J. Stroud,HOU,QB,159.3,23,164,50,vet,3,,14.8445,2.3333,15.56658179584737,8.540768288565792,,20.5308797945428,0.7062165769154242,15.354446134116271,6.031632144978739,pi_market (market-anchored),15.56658179584737,0.0,15.56658179584737,1.7366105126047606,12.103068602642296,3.463513193205074,54.0,0.852,8.8,0.24074074074074073,True,10.125,-1.3249999999999993,3.331013193205074,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
115,Jalen Coker,CAR,WR,126.1,57,125,10,vet,2,19.0,9.254074074074074,1.8,10.169649826735766,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,9.885555611776514,7.436722530772208,pi_market (market-anchored),10.169649826735766,1.7763568394002505e-15,10.169649826735768,1.9283052832438394,6.381994555367663,3.787655271368105,36.0,0.611,0.0,0.7777777777777778,True,4.6625,-4.6625,3.321405271368105,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,Ricky Pearsall,SF,WR,118.3,54,118,2,vet,2,18.0,10.025925925925925,1.8,10.169649826735766,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.12505370385598,7.436722530772208,pi_market (market-anchored),10.169649826735766,1.7763568394002505e-15,10.169649826735768,1.9283052832438394,6.381994555367663,3.787655271368105,36.0,0.556,0.0,0.7222222222222222,True,4.6625,-4.6625,3.321405271368105,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
117,Rashid Shaheed,SEA,WR,119.0,55,119,2,vet,4,43.0,11.045492063492064,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.518383020252475,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.8012744743398634,6.381994555367663,3.787655271368103,54.0,0.722,0.0,0.5925925925925926,True,4.6625,-4.6625,3.321405271368103,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,John Metchie III,CAR,WR,116.3,53,117,-1,vet,3,28.0,6.393968253968254,2.3333333333333335,10.169649826735766,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,8.778833343929112,6.810573101316178,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.8453418519770501,6.381994555367663,3.787655271368103,54.0,0.685,0.0,0.9259259259259259,True,4.6625,-4.6625,3.321405271368103,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
119,Jauan Jennings,MIN,WR,140.9,64,140,21,vet,5,63.0,10.97600358422939,2.8181818181818183,10.169649826735766,10.782394134943546,43.140579588937385,15.307947596074555,0.5867285202276731,10.502892837315134,6.326338155306967,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.7785300328230287,6.381994555367663,3.787655271368103,54.0,0.796,0.0,0.5740740740740741,True,4.6625,-4.6625,3.321405271368103,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,RJ Harvey,DEN,RB,83.1,32,85,-35,soph,1,17.0,12.152941176470588,1.0,9.503735633804158,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,10.195558950388687,11.442449765890137,pi_market (market-anchored),9.503735633804158,0.0,9.503735633804158,2.391908209556769,6.209252692992744,3.294482940811414,18.0,0.944,4.949999999999999,0.5,False,6.1499999999999995,0.0,3.294482940811414,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
121,Rachaad White,WAS,RB,98.0,36,101,-20,vet,4,65.0,10.723812091503268,2.6470588235294117,9.4762971493062,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,10.024684767708782,6.582947187996207,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.8142418785812722,6.209252692992744,3.2670444563134557,54.0,0.907,6.199999999999999,0.3333333333333333,True,6.1499999999999995,0.04999999999999982,3.2720444563134556,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,Kyle Monangai,CHI,RB,100.1,37,103,-19,soph,1,16.0,9.0375,1.0,9.4762971493062,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,9.361708041646661,11.442449765890137,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,2.391908209556769,6.209252692992744,3.2670444563134557,18.0,0.944,3.075,0.5555555555555556,False,6.1499999999999995,0.0,3.2670444563134557,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
123,Jalen McMillan,TB,WR,143.8,65,142,19,vet,2,14.0,10.232323232323232,1.8,10.009144774160418,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.07839487027017,7.436722530772208,pi_market (market-anchored),10.009144774160418,1.7763568394002505e-15,10.00914477416042,1.9283052832438394,6.381994555367663,3.6271502187927576,36.0,0.472,0.0,0.7777777777777778,True,4.6625,-4.6625,3.1609002187927575,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,Denzel Boston,CLE,WR,154.9,69,153,29,rookie,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,2.3898442327423313,6.381994555367663,2.956009439429809,,,,,False,4.6625,0.0,2.956009439429809,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
125,Ja'Kobi Lane,BAL,WR,146.4,66,145,20,rookie,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,2.3898442327423313,6.381994555367663,2.956009439429809,,,,,False,4.6625,0.0,2.956009439429809,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
126,De'Zhaun Stribling,SF,WR,156.9,71,157,31,rookie,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,2.3898442327423313,6.381994555367663,2.956009439429809,,,,,False,4.6625,0.0,2.956009439429809,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
127,Antonio Williams,WAS,WR,156.9,72,157,30,vet,0,0.0,,0.0,9.338003994797472,10.782394134943546,43.140579588937385,inf,1.0,9.338003994797472,10.782394134943546,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,2.3218951456669554,6.381994555367663,2.956009439429809,,,,,False,4.6625,0.0,2.956009439429809,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
128,Kenny Gainwell,TB,RB,89.6,34,93,-35,vet,5,77.0,9.188789714396925,2.8181818181818183,9.4762971493062,11.74653700580229,39.64076972639763,14.066079580334641,0.5449304038355045,9.345461257007747,6.40104515424054,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.7890004407825812,6.209252692992744,3.2670444563134557,54.0,0.926,2.3,0.7222222222222222,True,6.1499999999999995,-3.8499999999999996,2.882044456313456,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
129,Aaron Jones Sr.,MIN,RB,89.4,33,92,-37,vet,9,123.0,11.96022389030332,2.9883040935672516,9.4762971493062,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.642846003337812,6.229905191831054,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.764922830017088,6.209252692992744,3.2670444563134557,54.0,0.741,0.575,0.4074074074074074,True,6.1499999999999995,-5.574999999999999,2.7095444563134556,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
130,Rashod Bateman,BAL,WR,148.2,67,146,16,vet,5,55.0,7.447666527021365,2.8181818181818183,9.338003994797472,10.782394134943546,43.140579588937385,15.307947596074555,0.5867285202276731,8.556781432220568,6.326338155306967,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,1.7785300328230287,6.381994555367663,2.956009439429809,54.0,0.815,1.625,0.7592592592592593,True,4.6625,-3.0374999999999996,2.652259439429809,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
131,J.K. Dobbins,DEN,RB,91.4,35,95,-36,vet,5,47.0,12.334014291719209,2.734019103600294,9.4762971493062,11.74653700580229,39.64076972639763,14.499082934057288,0.5524381960601865,10.755302188714296,6.489235713439642,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.8012822812429543,6.209252692992744,3.2670444563134557,54.0,0.444,0.0,0.5925925925925926,True,6.1499999999999995,-6.1499999999999995,2.6520444563134555,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
132,Malik Washington,MIA,WR,155.7,70,155,23,vet,2,24.0,6.648148148148148,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,8.503367993477157,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797473,1.9283052832438394,6.381994555367663,2.9560094394298106,36.0,0.861,1.2,0.75,True,4.6625,-3.4624999999999995,2.6097594394298107,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
133,Jacory Croskey-Merritt,WAS,RB,113.3,39,116,-17,soph,1,17.0,8.25294117647059,1.0,8.801446416016189,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,8.658207732616603,11.442449765890137,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,2.391908209556769,6.209252692992744,2.5921937230234446,18.0,0.944,2.925,0.6666666666666666,False,6.1499999999999995,0.0,2.5921937230234446,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
134,Jonathon Brooks,CAR,RB,112.2,38,115,-19,vet,1,2.0,3.9,1.0,8.801446416016189,11.74653700580229,39.64076972639763,39.64076972639763,0.7714117015896892,7.681033120029732,9.061416099432197,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,2.128545994268411,6.209252692992744,2.5921937230234446,18.0,0.167,0.0,1.0,False,6.1499999999999995,0.0,2.5921937230234446,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
135,Sam Darnold,SEA,QB,140.1,19,139,4,vet,8,,14.6325,2.9767,15.693481275118744,8.540768288565792,,16.093224653007262,0.653293385736417,15.325632049425264,5.579627432027371,pi_market (market-anchored),15.693481275118744,0.0,15.693481275118744,1.670273545265471,12.103068602642296,3.5904126724764485,54.0,0.815,0.0,0.5,True,10.125,-10.125,2.5779126724764483,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
136,Kyler Murray,MIN,QB,145.0,20,144,8,vet,7,,16.9978,2.9535,15.693481275118744,8.540768288565792,,16.219638335739536,0.6550634883280957,16.14338842618763,5.594745468109887,pi_market (market-anchored),15.693481275118744,0.0,15.693481275118744,1.6725348229722883,12.103068602642296,3.5904126724764485,54.0,0.556,0.0,0.46296296296296297,True,10.125,-10.125,2.5779126724764483,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
137,Tank Dell,HOU,WR,153.1,68,150,13,vet,2,24.0,12.166666666666666,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.215710398459903,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797473,1.9283052832438394,6.381994555367663,2.9560094394298106,36.0,0.667,0.0,0.5555555555555556,True,4.6625,-4.6625,2.4897594394298106,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
138,Harold Fannin Jr.,CLE,TE,81.5,6,83,-55,soph,1,,11.65,1.0,10.353369451689588,8.982491813344657,,23.854679408424037,0.7264535439828048,10.708058142943534,6.525363011600756,pi_market (market-anchored),10.353369451689588,0.0,10.353369451689588,1.806289430241006,7.866194788922053,2.4871746627675346,18.0,0.889,6.025,0.3333333333333333,False,7.025,0.0,2.4871746627675346,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
139,Daniel Jones,IND,QB,158.5,22,162,23,vet,7,,15.3445,2.9535,15.56658179584737,8.540768288565792,,16.219638335739536,0.6550634883280957,15.489977675881946,5.594745468109887,pi_market (market-anchored),15.56658179584737,0.0,15.56658179584737,1.6725348229722883,12.103068602642296,3.463513193205074,54.0,0.537,0.0,0.6111111111111112,True,10.125,-10.125,2.451013193205074,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
140,Malik Willis,MIA,QB,159.9,24,168,28,vet,3,,18.5738,2.0864,15.56658179584737,8.540768288565792,,22.9604590800454,0.7288750629102129,16.381913642263513,6.225153023629942,pi_market (market-anchored),15.56658179584737,-1.7763568394002505e-15,15.566581795847368,1.7642495605256563,12.103068602642296,3.4635131932050722,54.0,0.222,0.0,0.9074074074074074,True,10.125,-10.125,2.451013193205072,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
141,Travis Kelce,KC,TE,99.6,8,102,-39,vet,12,,12.8195,2.9985,10.353369451689588,6.695175531217138,,9.3329423911292,0.5822856081010764,11.38350767402043,3.8985043555382206,pi_market (market-anchored),10.353369451689588,0.0,10.353369451689588,1.3961562153889193,7.866194788922053,2.4871746627675346,54.0,0.889,5.875,0.35185185185185186,True,7.025,-1.1500000000000004,2.3721746627675344,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
142,Sam LaPorta,DET,TE,87.6,7,88,-54,vet,3,,11.8916,2.3333,10.353369451689588,6.695175531217138,,11.993668949471097,0.6417555115226373,10.904432067629305,4.2966657977701,pi_market (market-anchored),10.353369451689588,0.0,10.353369451689588,1.4657192428582801,7.866194788922053,2.4871746627675346,54.0,0.778,3.75,0.46296296296296297,True,7.025,-3.2750000000000004,2.1596746627675345,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
