gsis_id,player,pos,team,adp,adp_rank_pos,board_value,window,seasons_in_window,n_seasons,n_games,n_games_played,n_seasons_partial,share_games_partial,partial_flag,thin_flag,no_nfl_rows,mean,sd,sigma_W,cv,cv_sd,min,p10,p25,median,p75,p90,max,iqr,mad,skew,boom_thresh,bust_thresh,k_boom,k_bust,boom_raw,boom_eb,boom_eb_pop,bust_raw,bust_eb,bust_eb_pop,eb_boom_prior_n,eb_bust_prior_n,eb_degenerate,adv_games,adv_target_share,adv_air_yards_share,adv_adot,adv_adot_nflverse,adv_yac_per_rec,adv_rz_target_share,adv_snap_share,adv_targets_pg,adv_wopr,adv_catch_rate,adv_separation,adv_deep_target_rate,adv_carry_share,adv_touches_pg,adv_ybc_per_att,adv_yac_per_att,adv_box8_rate,adv_ryoe_per_att,adv_gl5_carries_pg,adv_goal_to_go_pg,adv_explosive_run_rate,adv_attempts_pg,adv_epa_per_dropback,adv_cpoe,adv_rush_share_of_ppr,adv_designed_rushes_pg,adv_aggressiveness,adv_sack_rate
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2024,2024,1,12,12,0,0.0,False,False,False,14.583333333333334,10.294909009561547,10.294909009561549,0.7059366177985061,0.705936617798506,0.0,3.98,5.2250000000000005,15.55,20.5,27.880000000000003,32.0,15.274999999999999,13.343399999999999,0.2306172472345955,20.0,8.0,4.0,5.0,0.3333333333333333,0.22571287608812712,0.2185315875219605,0.4166666666666667,0.38116954345934184,0.42834421313136156,27.60655068370212,7.6728415558233625,False,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2023,2023,1,11,12,0,0.0,False,False,False,14.754545454545452,8.587707917292441,8.587707917292441,0.5820381213198821,0.5820381213198821,4.8,6.1,6.85,12.7,22.450000000000003,25.5,27.8,15.600000000000003,9.78516,0.38780770777153767,20.0,8.0,3.0,4.0,0.2727272727272727,0.23096414375820024,0.21815828893128242,0.36363636363636365,0.3564288315408307,0.39406380498826793,8.823590117609683,4.716960340148706,False,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2022,2022,1,9,9,1,1.0,True,False,False,22.37777777777778,9.163484296076708,9.163484296076708,0.40949036079786677,0.40949036079786677,2.9,13.7,16.7,25.9,26.8,31.8,31.8,10.100000000000001,8.747340000000003,-1.2379750749609417,20.0,8.0,6.0,1.0,0.6666666666666666,0.45031972382566515,0.40487170197999656,0.1111111111111111,0.1795713496449118,0.2425088777058073,7.855909852846649,6.076158902679185,False,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2021,2021,1,17,17,0,0.0,False,False,False,25.85294117647059,7.468359730143128,7.468359730143128,0.28887853336162267,0.28887853336162267,11.4,17.64,21.3,24.5,31.3,35.54,37.6,10.0,8.747339999999998,-0.03805780977328616,20.0,8.0,14.0,0.0,0.8235294117647058,0.6352573706510871,0.6084905525054184,0.0,0.08170042134517598,0.12921430933205638,8.338218598097422,7.858980801676934,False,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2020,2020,1,15,15,0,0.0,False,False,False,14.046666666666669,6.538552337227764,6.538552337227766,0.46548782657055754,0.46548782657055743,4.1,6.86,9.45,14.3,16.5,24.099999999999998,25.7,7.050000000000001,6.37518,0.502898473028237,20.0,8.0,3.0,2.0,0.2,0.22113393267722498,0.177519099024486,0.13333333333333333,0.17237996532748312,0.22509190663812678,16.595802202394054,11.90545007029515,False,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2019,2019,1,16,16,0,0.0,False,False,False,16.90625,9.827340688100723,9.827340688100723,0.5812844769301722,0.5812844769301722,0.0,7.0,10.625,15.3,23.849999999999998,30.0,35.0,13.224999999999998,9.48864,0.37082137518827624,20.0,8.0,5.0,2.0,0.3125,0.22598135374825581,0.21968394401678876,0.125,0.1713016366675111,0.21152361721911533,335.9074089441788,11.04099703969289,True,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2018,2018,1,7,8,1,1.0,True,True,False,19.12857142857143,9.028789931050984,9.028789931050984,0.47200544822521945,0.47200544822521945,,,,,,,,,,,20.0,8.0,2.0,0.0,0.2857142857142857,0.2661192435582219,0.20879239946621062,0.0,0.16102193908144127,0.1782630639482815,3.5138234077860107,10.883916557057127,False,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0033908,Cooper Kupp,WR,SEA,159.7,74,8.413288726154798,season_2017,2017,1,15,15,0,0.0,False,False,False,11.793333333333335,6.002555011548554,6.002555011548555,0.5089786612392783,0.5089786612392782,3.7,4.66,6.85,10.7,16.75,18.8,22.8,9.9,7.709519999999999,0.28891707097297975,20.0,8.0,1.0,5.0,0.06666666666666667,0.14237165259426535,0.08013373356021482,0.3333333333333333,0.33563118516148027,0.3862333378483287,122107.61678004534,7.889502919259275,True,40.0,0.1708575112830432,0.1665994026959399,7.760377358490566,7.788679245283019,5.109248554913295,0.1547169811320754,0.8235981308411215,6.625,0.4890144665461121,0.6528301886792452,3.2316760894206955,0.1018867924528302,,,,,,,,,,,,,,,,
00-0039890,Adonai Mitchell,WR,NYJ,160.7,75,8.413288726154798,career,2024|2025,2,25,33,0,0.0,False,False,False,5.2144,5.9512478243362255,5.799797559224128,1.112265564441571,1.141310184170034,-3.0,0.0,1.9,4.0,6.2,12.100000000000003,24.2,4.300000000000001,3.26172,1.7456296228032175,20.0,8.0,1.0,20.0,0.04,0.08546162236017307,0.04986351436773744,0.8,0.6963764543875137,0.7521527658227461,15.207498164729472,7.841640253123385,False,33.0,0.1262230919765166,0.1912768776113319,14.558914728682172,14.550387596899224,3.2214285714285715,0.1162790697674418,0.4215311004784689,3.909090909090909,0.3352550819385059,0.4341085271317829,2.701006043537612,0.2713178294573643,,,,,,,,,,,,,,,,
00-0039890,Adonai Mitchell,WR,NYJ,160.7,75,8.413288726154798,last3,2024|2025,2,25,33,0,0.0,False,False,False,5.2144,5.9512478243362255,5.799797559224128,1.112265564441571,1.141310184170034,-3.0,0.0,1.9,4.0,6.2,12.100000000000003,24.2,4.300000000000001,3.26172,1.7456296228032175,20.0,8.0,1.0,20.0,0.04,0.08563327386771885,0.05246251562108433,0.8,0.7021103307469484,0.7614161533182127,15.533950238660008,7.301676365666506,False,33.0,0.1262230919765166,0.1912768776113319,14.558914728682172,14.550387596899224,3.2214285714285715,0.1162790697674418,0.4215311004784689,3.909090909090909,0.3352550819385059,0.4341085271317829,2.701006043537612,0.2713178294573643,,,,,,,,,,,,,,,,
00-0039890,Adonai Mitchell,WR,NYJ,160.7,75,8.413288726154798,recent,2025,1,12,16,0,0.0,False,False,False,7.033333333333334,7.225501974802773,7.225501974802774,1.027322555659162,1.0273225556591619,0.0,0.20000000000000018,3.05,4.65,8.125,16.720000000000002,24.2,5.075,3.9288899999999995,1.5290029706242374,20.0,8.0,1.0,9.0,0.08333333333333333,0.11215272502107379,0.09133832985158723,0.75,0.5976463046830479,0.6682938680242402,8.753087751468188,8.476333844291439,False,33.0,0.1262230919765166,0.1912768776113319,14.558914728682172,14.550387596899224,3.2214285714285715,0.1162790697674418,0.4215311004784689,3.909090909090909,0.3352550819385059,0.4341085271317829,2.701006043537612,0.2713178294573643,,,,,,,,,,,,,,,,
00-0039890,Adonai Mitchell,WR,NYJ,160.7,75,8.413288726154798,season_2025,2025,1,12,16,0,0.0,False,False,False,7.033333333333334,7.225501974802773,7.225501974802774,1.027322555659162,1.0273225556591619,0.0,0.20000000000000018,3.05,4.65,8.125,16.720000000000002,24.2,5.075,3.9288899999999995,1.5290029706242374,20.0,8.0,1.0,9.0,0.08333333333333333,0.11215272502107379,0.09133832985158723,0.75,0.5976463046830479,0.6682938680242402,8.753087751468188,8.476333844291439,False,33.0,0.1262230919765166,0.1912768776113319,14.558914728682172,14.550387596899224,3.2214285714285715,0.1162790697674418,0.4215311004784689,3.909090909090909,0.3352550819385059,0.4341085271317829,2.701006043537612,0.2713178294573643,,,,,,,,,,,,,,,,
00-0039890,Adonai Mitchell,WR,NYJ,160.7,75,8.413288726154798,season_2024,2024,1,13,17,0,0.0,False,False,False,3.5353846153846153,4.076143224881037,4.076143224881037,1.1529560905886311,1.1529560905886311,-3.0,0.20000000000000018,1.2,2.9,4.5,8.328000000000003,13.1,3.3,2.5204199999999997,1.0132155710760897,20.0,8.0,0.0,11.0,0.0,0.12164806868787277,0.06596689239719329,0.8461538461538461,0.6529672274578381,0.7413502015588838,27.60655068370212,7.6728415558233625,False,33.0,0.1262230919765166,0.1912768776113319,14.558914728682172,14.550387596899224,3.2214285714285715,0.1162790697674418,0.4215311004784689,3.909090909090909,0.3352550819385059,0.4341085271317829,2.701006043537612,0.2713178294573643,,,,,,,,,,,,,,,,
00-0040669,Isaac TeSlaa,WR,DET,163.0,76,8.413288726154798,career,2025,1,5,14,0,0.0,False,True,False,10.120000000000001,6.008910050916056,6.008910050916056,0.5937658153079106,0.5937658153079106,,,,,,,,,,,20.0,8.0,0.0,1.0,0.0,0.12055911149128026,0.049699698458903804,0.2,0.30137466238388044,0.41439686070193427,15.207498164729472,7.841640253123385,False,14.0,0.049090909090909,0.0943193997856377,13.1,13.037037037037036,3.4,0.4074074074074074,0.3967242948134667,1.9285714285714288,0.1681589074107858,0.5925925925925926,,0.1481481481481481,,,,,,,,,,,,,,,,
00-0040669,Isaac TeSlaa,WR,DET,163.0,76,8.413288726154798,last3,2025,1,5,14,0,0.0,False,True,False,10.120000000000001,6.008910050916056,6.008910050916056,0.5937658153079106,0.5937658153079106,,,,,,,,,,,20.0,8.0,0.0,1.0,0.0,0.12033996542347301,0.05575207332214162,0.2,0.29909262505457324,0.3741076104822742,15.533950238660008,7.301676365666506,False,14.0,0.049090909090909,0.0943193997856377,13.1,13.037037037037036,3.4,0.4074074074074074,0.3967242948134667,1.9285714285714288,0.1681589074107858,0.5925925925925926,,0.1481481481481481,,,,,,,,,,,,,,,,
00-0040669,Isaac TeSlaa,WR,DET,163.0,76,8.413288726154798,recent,2025,1,5,14,0,0.0,False,True,False,10.120000000000001,6.008910050916056,6.008910050916056,0.5937658153079106,0.5937658153079106,,,,,,,,,,,20.0,8.0,0.0,1.0,0.0,0.09652489447592665,0.06199807402897116,0.2,0.31444792808336763,0.35393723532360294,8.753087751468188,8.476333844291439,False,14.0,0.049090909090909,0.0943193997856377,13.1,13.037037037037036,3.4,0.4074074074074074,0.3967242948134667,1.9285714285714288,0.1681589074107858,0.5925925925925926,,0.1481481481481481,,,,,,,,,,,,,,,,
00-0040669,Isaac TeSlaa,WR,DET,163.0,76,8.413288726154798,season_2025,2025,1,5,14,0,0.0,False,True,False,10.120000000000001,6.008910050916056,6.008910050916056,0.5937658153079106,0.5937658153079106,,,,,,,,,,,20.0,8.0,0.0,1.0,0.0,0.09652489447592665,0.06199807402897116,0.2,0.31444792808336763,0.35393723532360294,8.753087751468188,8.476333844291439,False,14.0,0.049090909090909,0.0943193997856377,13.1,13.037037037037036,3.4,0.4074074074074074,0.3967242948134667,1.9285714285714288,0.1681589074107858,0.5925925925925926,,0.1481481481481481,,,,,,,,,,,,,,,,
00-0040718,Travis Hunter,WR,JAX,163.8,77,8.413288726154798,career,2025,1,7,7,1,1.0,True,True,False,9.114285714285716,6.986994721487576,6.986994721487576,0.7665981669343734,0.7665981669343734,,,,,,,,,,,20.0,8.0,1.0,4.0,0.14285714285714285,0.15473143344255325,0.09795487810235187,0.5714285714285714,0.46289661240741264,0.5727011519165022,15.207498164729472,7.841640253123385,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0040718,Travis Hunter,WR,JAX,163.8,77,8.413288726154798,last3,2025,1,7,7,1,1.0,True,True,False,9.114285714285716,6.986994721487576,6.986994721487576,0.7665981669343734,0.7665981669343734,,,,,,,,,,,20.0,8.0,1.0,4.0,0.14285714285714285,0.15403667909821694,0.10810364651017525,0.5714285714285714,0.4670320112133035,0.5659419876352917,15.533950238660008,7.301676365666506,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0040718,Travis Hunter,WR,JAX,163.8,77,8.413288726154798,recent,2025,1,7,7,1,1.0,True,True,False,9.114285714285716,6.986994721487576,6.986994721487576,0.7665981669343734,0.7665981669343734,,,,,,,,,,,20.0,8.0,1.0,4.0,0.14285714285714285,0.14774978598793762,0.12329411300196323,0.5714285714285714,0.46765631501073185,0.5363233576843688,8.753087751468188,8.476333844291439,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0040718,Travis Hunter,WR,JAX,163.8,77,8.413288726154798,season_2025,2025,1,7,7,1,1.0,True,True,False,9.114285714285716,6.986994721487576,6.986994721487576,0.7665981669343734,0.7665981669343734,,,,,,,,,,,20.0,8.0,1.0,4.0,0.14285714285714285,0.14774978598793762,0.12329411300196323,0.5714285714285714,0.46765631501073185,0.5363233576843688,8.753087751468188,8.476333844291439,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BER218265,Germie Bernard,WR,PIT,164.9,78,8.115833333333333,career,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BER218265,Germie Bernard,WR,PIT,164.9,78,8.115833333333333,last3,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BER218265,Germie Bernard,WR,PIT,164.9,78,8.115833333333333,recent,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL092954,Cyrus Allen,WR,KC,166.3,79,8.115833333333333,career,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL092954,Cyrus Allen,WR,KC,166.3,79,8.115833333333333,last3,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL092954,Cyrus Allen,WR,KC,166.3,79,8.115833333333333,recent,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COO816508,Omar Cooper Jr.,WR,NYJ,168.2,80,7.737402755974184,career,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COO816508,Omar Cooper Jr.,WR,NYJ,168.2,80,7.737402755974184,last3,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COO816508,Omar Cooper Jr.,WR,NYJ,168.2,80,7.737402755974184,recent,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0040648,Tory Horton,WR,SEA,169.3,81,7.737402755974184,career,2025,1,6,8,1,1.0,True,True,False,10.85,8.407080349324609,8.407080349324609,0.7748461151451252,0.7748461151451252,,,,,,,,,,,20.0,8.0,1.0,2.0,0.16666666666666666,0.16202750543749933,0.10350055255521735,0.3333333333333333,0.351847389953756,0.46045150741635144,15.207498164729472,7.841640253123385,False,8.0,0.0483516483516483,0.0896753592336349,15.3,15.318181818181818,2.5,0.1818181818181818,0.4718162839248434,2.75,0.27826159967875,0.5909090909090909,,0.2727272727272727,,,,,,,,,,,,,,,,
00-0040648,Tory Horton,WR,SEA,169.3,81,7.737402755974184,last3,2025,1,6,8,1,1.0,True,True,False,10.85,8.407080349324609,8.407080349324609,0.7748461151451252,0.7748461151451252,,,,,,,,,,,20.0,8.0,1.0,2.0,0.16666666666666666,0.1611898803172703,0.11487209078038636,0.3333333333333333,0.3517857861026474,0.4323942937918461,15.533950238660008,7.301676365666506,False,8.0,0.0483516483516483,0.0896753592336349,15.3,15.318181818181818,2.5,0.1818181818181818,0.4718162839248434,2.75,0.27826159967875,0.5909090909090909,,0.2727272727272727,,,,,,,,,,,,,,,,
00-0040648,Tory Horton,WR,SEA,169.3,81,7.737402755974184,recent,2025,1,6,8,1,1.0,True,True,False,10.85,8.407080349324609,8.407080349324609,0.7748461151451252,0.7748461151451252,,,,,,,,,,,20.0,8.0,1.0,2.0,0.16666666666666666,0.15776462413415782,0.13257037209191477,0.3333333333333333,0.3618046745697697,0.4097891012272716,8.753087751468188,8.476333844291439,False,8.0,0.0483516483516483,0.0896753592336349,15.3,15.318181818181818,2.5,0.1818181818181818,0.4718162839248434,2.75,0.27826159967875,0.5909090909090909,,0.2727272727272727,,,,,,,,,,,,,,,,
00-0040648,Tory Horton,WR,SEA,169.3,81,7.737402755974184,season_2025,2025,1,6,8,1,1.0,True,True,False,10.85,8.407080349324609,8.407080349324609,0.7748461151451252,0.7748461151451252,,,,,,,,,,,20.0,8.0,1.0,2.0,0.16666666666666666,0.15776462413415782,0.13257037209191477,0.3333333333333333,0.3618046745697697,0.4097891012272716,8.753087751468188,8.476333844291439,False,8.0,0.0483516483516483,0.0896753592336349,15.3,15.318181818181818,2.5,0.1818181818181818,0.4718162839248434,2.75,0.27826159967875,0.5909090909090909,,0.2727272727272727,,,,,,,,,,,,,,,,
00-0038608,Kayshon Boutte,WR,NE,169.6,82,7.737402755974184,career,2023|2024|2025,3,27,32,1,0.09375,True,False,False,8.633333333333335,7.2242114288848684,7.107448382564766,0.8232565694090461,0.8367812465889808,0.0,1.7200000000000002,3.65,6.8,13.5,18.10000000000001,26.3,9.85,5.9304,1.1010426836198322,20.0,8.0,3.0,17.0,0.1111111111111111,0.1287969735373749,0.09901279205010335,0.6296296296296297,0.5702987818995993,0.6185548886866541,15.207498164729472,7.841640253123385,False,32.0,0.0794484569927774,0.1527003345547236,15.647107438016528,15.84297520661157,2.565384615384615,0.0826446280991735,0.6765510948905109,3.78125,0.3595905822232074,0.6446280991735537,2.37741490658289,0.2809917355371901,,,,,,,,,,,,,,,,
00-0038608,Kayshon Boutte,WR,NE,169.6,82,7.737402755974184,last3,2023|2024|2025,3,27,32,1,0.09375,True,False,False,8.633333333333335,7.2242114288848684,7.107448382564766,0.8232565694090461,0.8367812465889808,0.0,1.7200000000000002,3.65,6.8,13.5,18.10000000000001,26.3,9.85,5.9304,1.1010426836198322,20.0,8.0,3.0,17.0,0.1111111111111111,0.1286279508728748,0.1037199455970883,0.6296296296296297,0.5737136712209375,0.618911650938791,15.533950238660008,7.301676365666506,False,32.0,0.0794484569927774,0.1527003345547236,15.647107438016528,15.84297520661157,2.565384615384615,0.0826446280991735,0.6765510948905109,3.78125,0.3595905822232074,0.6446280991735537,2.37741490658289,0.2809917355371901,,,,,,,,,,,,,,,,
00-0038608,Kayshon Boutte,WR,NE,169.6,82,7.737402755974184,recent,2025,1,11,14,0,0.0,False,False,False,10.136363636363637,7.658103254366936,7.658103254366936,0.7555079443770071,0.7555079443770071,2.6,2.8,3.95,7.3,14.9,16.5,26.3,10.95,6.968219999999999,0.9013752356845233,20.0,8.0,1.0,6.0,0.09090909090909091,0.11783045634248392,0.09633185260351777,0.5454545454545454,0.47429897892229717,0.5275535366013702,8.753087751468188,8.476333844291439,False,32.0,0.0794484569927774,0.1527003345547236,15.647107438016528,15.84297520661157,2.565384615384615,0.0826446280991735,0.6765510948905109,3.78125,0.3595905822232074,0.6446280991735537,2.37741490658289,0.2809917355371901,,,,,,,,,,,,,,,,
00-0038608,Kayshon Boutte,WR,NE,169.6,82,7.737402755974184,season_2025,2025,1,11,14,0,0.0,False,False,False,10.136363636363637,7.658103254366936,7.658103254366936,0.7555079443770071,0.7555079443770071,2.6,2.8,3.95,7.3,14.9,16.5,26.3,10.95,6.968219999999999,0.9013752356845233,20.0,8.0,1.0,6.0,0.09090909090909091,0.11783045634248392,0.09633185260351777,0.5454545454545454,0.47429897892229717,0.5275535366013702,8.753087751468188,8.476333844291439,False,32.0,0.0794484569927774,0.1527003345547236,15.647107438016528,15.84297520661157,2.565384615384615,0.0826446280991735,0.6765510948905109,3.78125,0.3595905822232074,0.6446280991735537,2.37741490658289,0.2809917355371901,,,,,,,,,,,,,,,,
00-0038608,Kayshon Boutte,WR,NE,169.6,82,7.737402755974184,season_2024,2024,1,14,15,0,0.0,False,False,False,8.557142857142859,6.929836748628164,6.929836748628164,0.8098306717929405,0.8098306717929405,1.2,2.2600000000000002,4.0,7.05,9.0,18.820000000000007,24.7,5.0,4.37367,1.376654175539693,20.0,8.0,2.0,9.0,0.14285714285714285,0.16679365034378987,0.13347059223424296,0.6428571428571429,0.5305574723445311,0.5955373983376244,27.60655068370212,7.6728415558233625,False,32.0,0.0794484569927774,0.1527003345547236,15.647107438016528,15.84297520661157,2.565384615384615,0.0826446280991735,0.6765510948905109,3.78125,0.3595905822232074,0.6446280991735537,2.37741490658289,0.2809917355371901,,,,,,,,,,,,,,,,
00-0038608,Kayshon Boutte,WR,NE,169.6,82,7.737402755974184,season_2023,2023,1,2,3,1,1.0,True,True,False,0.9,1.2727922061357855,1.2727922061357855,1.414213562373095,1.414213562373095,,,,,,,,,,,20.0,8.0,0.0,2.0,0.0,0.14584241463089057,0.08768619240924992,1.0,0.5362511652604214,0.6687041553458999,8.823590117609683,4.716960340148706,False,32.0,0.0794484569927774,0.1527003345547236,15.647107438016528,15.84297520661157,2.565384615384615,0.0826446280991735,0.6765510948905109,3.78125,0.3595905822232074,0.6446280991735537,2.37741490658289,0.2809917355371901,,,,,,,,,,,,,,,,
BRA531428,Zachariah Branch,WR,ATL,172.5,83,7.737402755974184,career,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA531428,Zachariah Branch,WR,ATL,172.5,83,7.737402755974184,last3,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA531428,Zachariah Branch,WR,ATL,172.5,83,7.737402755974184,recent,,0,0,0,0,,False,True,False,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038393,Dontayvion Wicks,WR,PHI,174.3,84,7.737402755974184,career,2023|2024|2025,3,40,45,0,0.0,False,False,False,7.475,6.609889637932015,6.632513162885986,0.8872927308208677,0.8842661722985973,0.0,1.3500000000000005,3.35,6.050000000000001,10.0,13.990000000000004,28.0,6.65,4.29954,1.550773472853816,20.0,8.0,3.0,24.0,0.075,0.09846847266979572,0.07409826961390308,0.6,0.5616476536668508,0.5962664440016009,15.207498164729472,7.841640253123385,False,45.0,0.1212121212121212,0.1482475764354959,10.634444444444444,11.044444444444444,3.861111111111111,0.1452513966480447,0.4970900376583362,4.0,0.3218560103371384,0.6,2.831139728129777,0.1508379888268156,,,,,,,,,,,,,,,,
00-0038393,Dontayvion Wicks,WR,PHI,174.3,84,7.737402755974184,last3,2023|2024|2025,3,40,45,0,0.0,False,False,False,7.475,6.609889637932015,6.632513162885986,0.8872927308208677,0.8842661722985973,0.0,1.3500000000000005,3.35,6.050000000000001,10.0,13.990000000000004,28.0,6.65,4.29954,1.550773472853816,20.0,8.0,3.0,24.0,0.075,0.09851730046603062,0.07673749446429472,0.6,0.5640252677417571,0.5955344892899777,15.533950238660008,7.301676365666506,False,45.0,0.1212121212121212,0.1482475764354959,10.634444444444444,11.044444444444444,3.861111111111111,0.1452513966480447,0.4970900376583362,4.0,0.3218560103371384,0.6,2.831139728129777,0.1508379888268156,,,,,,,,,,,,,,,,
00-0038393,Dontayvion Wicks,WR,PHI,174.3,84,7.737402755974184,recent,2025,1,12,13,0,0.0,False,False,False,6.175,7.216159265527233,7.216159265527233,1.168608787939633,1.168608787939633,1.5,1.6300000000000001,2.875,4.0,5.85,8.34,28.0,2.9749999999999996,2.44629,2.922441111234301,20.0,8.0,1.0,10.0,0.08333333333333333,0.11215272502107379,0.09133832985158723,0.8333333333333334,0.6464831720443792,0.7252173782018512,8.753087751468188,8.476333844291439,False,45.0,0.1212121212121212,0.1482475764354959,10.634444444444444,11.044444444444444,3.861111111111111,0.1452513966480447,0.4970900376583362,4.0,0.3218560103371384,0.6,2.831139728129777,0.1508379888268156,,,,,,,,,,,,,,,,
00-0038393,Dontayvion Wicks,WR,PHI,174.3,84,7.737402755974184,season_2025,2025,1,12,13,0,0.0,False,False,False,6.175,7.216159265527233,7.216159265527233,1.168608787939633,1.168608787939633,1.5,1.6300000000000001,2.875,4.0,5.85,8.34,28.0,2.9749999999999996,2.44629,2.922441111234301,20.0,8.0,1.0,10.0,0.08333333333333333,0.11215272502107379,0.09133832985158723,0.8333333333333334,0.6464831720443792,0.7252173782018512,8.753087751468188,8.476333844291439,False,45.0,0.1212121212121212,0.1482475764354959,10.634444444444444,11.044444444444444,3.861111111111111,0.1452513966480447,0.4970900376583362,4.0,0.3218560103371384,0.6,2.831139728129777,0.1508379888268156,,,,,,,,,,,,,,,,
00-0038393,Dontayvion Wicks,WR,PHI,174.3,84,7.737402755974184,season_2024,2024,1,16,17,0,0.0,False,False,False,6.90625,6.486546975600089,6.48654697560009,0.9392285213538593,0.939228521353859,0.0,0.0,2.8,5.5,10.0,12.7,24.8,7.2,5.9304,1.3849119072267373,20.0,8.0,1.0,9.0,0.0625,0.1362113804834497,0.09213586866224524,0.5625,0.4857333247158306,0.5382754991522652,27.60655068370212,7.6728415558233625,False,45.0,0.1212121212121212,0.1482475764354959,10.634444444444444,11.044444444444444,3.861111111111111,0.1452513966480447,0.4970900376583362,4.0,0.3218560103371384,0.6,2.831139728129777,0.1508379888268156,,,,,,,,,,,,,,,,
