player_id,name,season,age,G,M,p_hat,mean_tgt,G_snap,p_hat_snap,rookie_season
00-0040311,Theo Wease Jr.,2025,24,2,17,0.11764705882352941,4.5,3.0,0.17647058823529413,2025
00-0040522,Xavier Restrepo,2025,23,1,17,0.058823529411764705,6.0,1.0,0.058823529411764705,2025
00-0040590,Konata Mumpfield,2025,23,5,17,0.29411764705882354,3.8,10.0,0.5882352941176471,2025
00-0040646,Jalen Royals,2025,22,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2025
00-0040648,Tory Horton,2025,23,6,17,0.35294117647058826,3.5,8.0,0.47058823529411764,2025
00-0040667,Matthew Golden,2025,22,12,17,0.7058823529411765,3.5,13.0,0.7647058823529411,2025
00-0040669,Isaac TeSlaa,2025,23,5,17,0.29411764705882354,3.6,12.0,0.7058823529411765,2025
00-0040705,Chimere Dike,2025,24,15,17,0.8823529411764706,4.866666666666666,16.0,0.9411764705882353,2025
00-0040727,Tre Harris,2025,23,11,17,0.6470588235294118,3.4545454545454546,15.0,0.8823529411764706,2025
00-0040729,Jack Bech,2025,23,7,17,0.4117647058823529,3.4285714285714284,8.0,0.47058823529411764,2025
00-0040735,Luther Burden III,2025,22,13,17,0.7647058823529411,4.461538461538462,12.0,0.7058823529411765,2025
00-0040782,Isaiah Bond,2025,21,11,17,0.6470588235294118,3.727272727272727,15.0,0.8823529411764706,2025
