rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb
86,Michael Wilson,ARI,WR,87.8,41,89,3,106.29,95.29858764645076,87.8,vet,3,45.0,11.0447963800905,2.3333333333333335,11.063778356464836,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,11.05678612337821,26.521560574948666,-0.03100782767811427,11.006688529080007,11.042748650596604,11.042748650596604,,,,,6.810573101316178,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,0.0,11.063778356464836,1.8453418519770501,7.920755406757527,3.1430229497073086,54.0,0.852,2.575,0.5740740740740741,True,4.65,4.6875,top70,-2.075,2.9355229497073085,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
87,Jordan Addison,MIN,WR,102.8,49,105,18,123.58,100.27302497070912,102.8,vet,3,43.0,11.861607142857142,2.3333333333333335,10.82380934425052,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,11.20609430560243,24.594113620807665,0.04863354651583711,12.458124052588813,11.425828288550463,11.425828288550463,,,,,6.810573101316178,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.8453418519770501,7.920755406757527,2.9030539374929933,54.0,0.852,4.3,0.4074074074074074,True,4.65,4.6875,top70,-0.35000000000000053,2.868053937492993,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
88,Aaron Jones Sr.,MIN,RB,89.4,33,92,4,123.48,100.27302497070912,89.4,vet,9,123.0,11.96022389030332,2.9883040935672516,9.4762971493062,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.642846003337812,31.748117727583846,-0.1007028005324428,10.347653746676121,9.885520184485863,9.885520184485863,,,,,6.229905191831054,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.4,10.8762971493062,1.764922830017088,7.4745791409013185,3.401718008404882,54.0,0.741,0.575,0.4074074074074074,True,6.075,6.1125,top70,-5.5,2.851718008404882,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4
89,Deebo Samuel Sr.,SF,WR,97.7,47,100,11,136.19,119.44739385910852,97.7,vet,7,91.0,12.921640218049667,2.953488372093023,10.82380934425052,10.782394134943546,43.140579588937385,14.606652931687462,0.5753131613547278,11.714730506056728,30.628336755646817,-0.08214567395811767,11.826545333431083,11.249658121491453,11.249658121491453,,,,,6.203253256747046,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.7611435570030975,7.920755406757527,2.9030539374929933,54.0,0.852,4.125,0.46296296296296297,True,4.65,4.6875,top70,-0.5250000000000004,2.850553937492993,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
90,J.K. Dobbins,DEN,RB,91.4,35,95,5,124.82,100.27302497070912,91.4,vet,5,47.0,12.334014291719209,2.734019103600294,9.4762971493062,11.74653700580229,39.64076972639763,14.499082934057288,0.5524381960601865,10.755302188714296,27.707049965776864,-0.08560872262408399,10.836520653265493,10.085081234499555,10.085081234499555,,,,,6.489235713439642,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.4,10.8762971493062,1.8012822812429543,7.4745791409013185,3.401718008404882,54.0,0.444,0.0,0.5925925925925926,True,6.075,6.1125,top70,-6.075,2.794218008404882,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4
91,Jacory Croskey-Merritt,WAS,RB,113.3,39,116,25,142.15,119.44739385910852,113.3,soph,1,17.0,8.25294117647059,1.0,8.801446416016189,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,8.658207732616603,25.388090349075977,-0.017321879132338115,9.407248504562112,8.959647810110301,8.959647810110301,,,,,11.442449765890137,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,1.4,10.20144641601619,2.391908209556769,7.4745791409013185,2.726867275114871,18.0,0.944,2.925,0.6666666666666666,False,6.075,6.1125,top70,0.0,2.726867275114871,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4
92,Jonathon Brooks,CAR,RB,112.2,38,115,23,129.66,112.20000000000005,112.2,vet,1,2.0,3.9,1.0,8.801446416016189,11.74653700580229,39.64076972639763,39.64076972639763,0.7714117015896892,7.681033120029732,23.11567419575633,0.06385498382604453,8.022618543944834,8.623415477984874,8.623415477984874,,,,,9.061416099432197,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,1.4,10.20144641601619,2.128545994268411,7.4745791409013185,2.726867275114871,18.0,0.167,0.0,1.0,False,6.075,6.1125,top70,0.0,2.726867275114871,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4
93,Jayden Reed,GB,WR,92.5,45,97,4,140.82,119.44739385910852,92.5,vet,3,37.0,11.0,2.3333333333333335,11.063778356464836,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,11.040284852654185,26.34360027378508,-0.02494530949746222,11.039135223037364,11.054700769942144,11.054700769942144,,,,,6.810573101316178,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,0.0,11.063778356464836,1.8453418519770501,7.920755406757527,3.1430229497073086,54.0,0.704,0.0,0.5185185185185185,True,4.65,4.6875,top70,-4.65,2.6780229497073087,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
94,Chris Godwin Jr.,TB,WR,88.1,42,90,-4,147.64,119.44739385910852,88.1,vet,9,115.0,13.492600492251695,2.9883040935672516,11.063778356464836,10.782394134943546,43.140579588937385,14.436475752853802,0.5724473704445884,12.102227647342898,30.510609171800137,-0.07971025838606437,12.269238459322041,11.579175993265572,11.579175993265572,,,,,6.172353169645584,pi_market (market-anchored),11.063778356464836,-1.7763568394002505e-15,11.063778356464834,0.0,11.063778356464834,1.7567517140514741,7.920755406757527,3.143022949707307,54.0,0.611,0.0,0.5185185185185185,True,4.65,4.6875,top70,-4.65,2.678022949707307,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
95,Khalil Shakir,BUF,WR,101.1,48,104,9,136.94,119.44739385910852,101.1,vet,4,47.0,10.499047619047618,2.6470588235294117,10.82380934425052,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.69449930551404,26.576317590691307,-0.032675532963747284,10.59063502434217,10.730966567532102,10.730966567532102,,,,,6.489179463816703,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.8012744743398634,7.920755406757527,2.9030539374929933,54.0,0.87,2.2,0.48148148148148145,True,4.65,4.6875,top70,-2.45,2.6580539374929932,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
96,Xavier Worthy,KC,WR,104.4,50,107,11,137.09,119.44739385910852,104.4,vet,2,29.0,9.535897435897436,1.8,10.82380934425052,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.424182856243867,23.34839151266256,0.07789939004192997,11.07584692574339,10.902014144504664,10.902014144504664,,,,,7.436722530772208,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.9283052832438394,7.920755406757527,2.9030539374929933,36.0,0.833,1.6,0.5,True,4.65,4.6875,top70,-3.0500000000000003,2.598053937492993,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
97,Patrick Mahomes,KC,QB,96.2,11,99,2,108.91,95.29858764645076,96.2,vet,9,,19.7244,2.9883,17.634423450195044,8.540768288565792,,16.0307538816741,0.6524119169584841,18.36087439274347,,,,18.36087439274347,18.36087439274347,,,,,5.5720990114414395,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,0.0,17.634423450195044,1.6691463404149798,15.166228061514007,2.4681953886810373,54.0,0.852,12.955,0.18518518518518517,True,12.7775,8.925,top70,0.1775000000000002,2.485945388681037,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
98,Jaxson Dart,NYG,QB,104.3,12,106,8,75.7,69.67356531621753,104.3,soph,1,,20.1317,1.0,17.634423450195044,17.020112734744988,,49.5820100337899,0.744450896949701,18.272600232566244,,,,18.272600232566244,18.272600232566244,,,,,12.670638191565931,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,0.0,17.634423450195044,2.517005978495674,15.166228061514007,2.4681953886810373,18.0,0.778,0.005000000000000025,0.3888888888888889,False,12.7775,8.925,top70,0.0,2.4681953886810373,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
99,Bo Nix,DEN,QB,119.7,16,120,21,91.22,79.10274419252515,119.7,vet,2,,18.1741,1.8,17.614257741334594,8.540768288565792,,26.61372323589262,0.7570504388429674,17.750271172394516,,,,17.750271172394516,17.750271172394516,,,,,6.465792380914832,pi_market (market-anchored),17.614257741334594,0.0,17.614257741334594,0.0,17.614257741334594,1.7980256367631178,15.166228061514007,2.4480296798205874,36.0,0.944,12.49,0.1388888888888889,True,12.7775,8.925,top70,-0.28749999999999964,2.4192796798205873,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
100,Jalen Hurts,PHI,QB,74.6,7,76,-24,53.68,51.063132301542794,74.6,vet,6,,20.439,2.9077,17.634423450195044,8.540768288565792,,16.47511841820226,0.6585862260778834,18.591944514317422,,,,18.591944514317422,18.591944514317422,,,,,5.624832354972209,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,0.0,17.634423450195044,1.6770259918934185,15.166228061514007,2.4681953886810373,54.0,0.889,12.14,0.16666666666666666,True,12.7775,8.925,top70,-0.6374999999999993,2.4044453886810375,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
101,Jared Goff,DET,QB,105.4,13,109,8,139.68,119.44739385910852,105.4,vet,10,,17.6182,2.9941,17.634423450195044,8.540768288565792,,15.999700018238109,0.6519720739722866,17.628777236470647,,,,17.628777236470647,17.628777236470647,,,,,5.568342414412976,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,0.0,17.634423450195044,1.6685835931131794,15.166228061514007,2.4681953886810373,54.0,0.944,11.02,0.1111111111111111,True,12.7775,8.925,top70,-1.7575000000000003,2.2924453886810374,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
102,KC Concepcion,CLE,WR,129.2,58,128,26,150.64,135.10610400190234,129.2,rookie,0,0.0,,0.0,10.169649826735766,11.422710913543565,36.420213460414466,inf,1.0,10.169649826735766,21.935660506502394,0.09642284403126052,,10.169649826735766,10.169649826735766,,,,,11.422710913543565,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,2.3898442327423313,7.920755406757527,2.248894419978239,,,,,False,4.65,4.6875,top70,0.0,2.248894419978239,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
103,Matthew Golden,GB,WR,119.9,56,121,18,107.19,95.29858764645076,119.9,soph,1,12.0,5.8,1.0,10.169649826735766,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,9.334388169320926,23.085557837097877,0.08311312641331624,8.406419967133779,9.832607190979601,9.832607190979601,,,,,7.594752425403894,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.9486857655101675,7.920755406757527,2.248894419978239,18.0,0.778,0.1,0.7777777777777778,False,4.65,4.6875,top70,0.0,2.248894419978239,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
104,Jayden Higgins,HOU,WR,135.6,61,132,28,159.3,135.59999999999994,135.6,soph,1,12.0,9.333333333333334,1.0,10.169649826735766,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,10.009787337039535,23.71252566735113,0.07037781044280043,10.847270211567219,10.299177442946425,10.299177442946425,,,,,7.594752425403894,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.9486857655101675,7.920755406757527,2.248894419978239,18.0,0.944,1.8,0.5555555555555556,False,4.65,4.6875,top70,0.0,2.248894419978239,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
105,Makai Lemon,PHI,WR,106.4,51,110,5,117.84,100.27302497070912,106.4,rookie,0,0.0,,0.0,10.169649826735766,11.422710913543565,36.420213460414466,inf,1.0,10.169649826735766,22.247775496235455,0.09842921463610833,,10.169649826735766,10.169649826735766,,,,,11.422710913543565,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,2.3898442327423313,7.920755406757527,2.248894419978239,,,,,False,4.65,4.6875,top70,0.0,2.248894419978239,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
106,Theo Wease Jr.,MIA,WR,136.5,63,134,28,,,136.5,soph,1,2.0,6.300000000000001,1.0,10.169649826735766,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,9.429963523243371,25.1854893908282,0.027238786661153157,8.170950910951424,9.787597114214776,9.787597114214776,,,,,7.594752425403894,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.9486857655101675,7.920755406757527,2.248894419978239,18.0,0.167,0.0,0.9444444444444444,False,4.65,4.6875,top70,0.0,2.248894419978239,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
107,Jerry Jeudy,CLE,WR,133.6,60,131,24,161.59,141.0899819977556,133.6,vet,6,89.0,9.693316437686187,2.9076923076923076,10.169649826735766,10.782394134943546,43.140579588937385,14.836707266036667,0.579126763028035,9.969173851408645,27.356605065023956,-0.046315015154092185,9.856310212291778,10.037773568933178,10.037773568933178,,,,,6.244373013062324,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.7669709976485641,7.920755406757527,2.248894419978239,54.0,0.926,4.05,0.46296296296296297,True,4.65,4.6875,top70,-0.6000000000000005,2.1888944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
108,Caleb Williams,CHI,QB,106.4,14,110,2,92.7,79.10274419252515,106.4,vet,2,,17.4686,1.8,17.634423450195044,8.540768288565792,,26.61372323589262,0.7570504388429674,17.59413671574061,,,,17.59413671574061,17.59413671574061,,,,,6.465792380914832,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,0.0,17.634423450195044,1.7980256367631178,15.166228061514007,2.4681953886810373,36.0,0.944,9.82,0.19444444444444445,True,12.7775,8.925,top70,-2.9574999999999996,2.1724453886810373,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
109,Matthew Stafford,LAR,QB,83.6,9,86,-23,79.04,69.67356531621753,83.6,vet,12,,17.5954,2.9985,17.634423450195044,8.540768288565792,,15.976222052561852,0.6516387953933107,17.62082919407719,,,,17.62082919407719,17.62082919407719,,,,,5.5654959592944016,pi_market (market-anchored),17.634423450195044,3.552713678800501e-15,17.634423450195047,0.0,17.634423450195047,1.6681570608450516,15.166228061514007,2.468195388681041,54.0,0.889,9.705,0.18518518518518517,True,12.7775,8.925,top70,-3.0725,2.160945388681041,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
110,Justin Herbert,LAC,QB,108.5,15,112,2,109.68,95.29858764645076,108.5,vet,6,,17.772,2.9077,17.634423450195044,8.540768288565792,,16.47511841820226,0.6585862260778834,17.68139397926714,,,,17.68139397926714,17.68139397926714,,,,,5.624832354972209,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,0.0,17.634423450195044,1.6770259918934185,15.166228061514007,2.4681953886810373,54.0,0.852,9.34,0.24074074074074073,True,12.7775,8.925,top70,-3.4375,2.1244453886810373,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
111,Romeo Doubs,NE,WR,111.1,52,114,3,152.2,135.10610400190234,111.1,vet,4,57.0,10.225299145299145,2.6470588235294117,10.169649826735766,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.191807658095337,26.38466803559206,-0.026429319379042845,10.458028481795132,10.284473256230738,10.284473256230738,,,,,6.489179463816703,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8012744743398634,7.920755406757527,2.248894419978239,54.0,0.852,3.0999999999999996,0.48148148148148145,True,4.65,4.6875,top70,-1.5500000000000007,2.0938944199782386,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
112,Trevor Lawrence,JAX,QB,90.4,10,94,-18,95.89,79.10274419252515,90.4,vet,5,,17.6313,2.8182,17.634423450195044,8.540768288565792,,16.99833291626099,0.6655807023094602,17.633378908174446,,,,17.633378908174446,17.633378908174446,,,,,5.684570555765986,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,0.0,17.634423450195044,1.6859078497601798,15.166228061514007,2.4681953886810373,54.0,0.796,8.145,0.25925925925925924,True,12.7775,8.925,top70,-4.6325,2.0049453886810373,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
113,Tre Tucker,LV,WR,136.2,62,133,20,168.28,155.6492201029886,136.2,vet,3,40.0,8.81845738295318,2.3333333333333335,10.169649826735766,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,9.671922281115663,25.4839151266256,0.01385400654756468,9.864445486394047,10.057224237079842,10.057224237079842,,,,,6.810573101316178,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8453418519770501,7.920755406757527,2.248894419978239,54.0,0.87,1.8250000000000002,0.7037037037037037,True,4.65,4.6875,top70,-2.825,1.9663944199782388,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
114,Blake Corum,LAR,RB,121.7,40,123,9,140.54,119.44739385910852,121.7,vet,2,29.0,5.711601307189543,1.8,8.514685960281549,11.74653700580229,39.64076972639763,22.022649847998682,0.6521522103372729,7.539639159465983,25.765913757700204,-0.028910182694928326,7.609916854776331,8.199964026776437,8.199964026776437,,,,,7.660530072142535,pi_market (market-anchored),8.514685960281549,0.0,8.514685960281549,1.4,9.914685960281549,1.9571062914597326,7.4745791409013185,2.4401068193802304,36.0,0.889,1.25,0.8611111111111112,True,6.075,6.1125,top70,-4.825,1.9576068193802305,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4
115,Calvin Ridley,TEN,WR,130.2,59,129,14,167.2,155.6492201029886,130.2,vet,7,87.0,10.44904052834523,2.6458381583213675,10.169649826735766,10.782394134943546,43.140579588937385,16.305071212786352,0.6019415623969713,10.280863652899242,31.698836413415467,-0.10683006649252487,9.757545602756238,10.005608263208867,10.005608263208867,,,,,6.490371171967857,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,0.0,10.169649826735766,1.8014398646593588,7.920755406757527,2.248894419978239,54.0,0.759,1.05,0.5555555555555556,True,4.65,4.6875,top70,-3.6000000000000005,1.8888944199782387,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
